TransactionID,DateKey,AccountID,DepartmentID,CostCenterID,Amount,TransactionType,Description
2367,20250924,6004,2,CC-500,4111.89,Expense,Utilities - Marketing
2368,20250928,6004,3,CC-200,4006.44,Expense,Utilities - Engineering
2369,20250920,6004,5,CC-500,3856.29,Expense,Utilities - Human Resources
2370,20250915,6004,8,CC-500,3244.21,Expense,Utilities - Research & Development
2371,20250914,6005,7,CC-300,51369.48,Expense,Marketing & Advertising - Customer Support
2372,20250909,6005,1,CC-400,51198.15,Expense,Marketing & Advertising - Sales
2373,20250925,6006,9,CC-500,14973.45,Expense,Travel & Entertainment - Sales - APAC
2374,20250902,6006,8,CC-200,12260.79,Expense,Travel & Entertainment - Research & Development
2375,20250907,6007,7,CC-400,12970.96,Expense,Professional Services - Customer Support
2376,20250926,6007,9,CC-500,13074.35,Expense,Professional Services - Sales - APAC
2377,20250923,6007,8,CC-200,11342.08,Expense,Professional Services - Research & Development
2378,20250903,6008,2,CC-300,15584.27,Expense,Software & Technology - Marketing
2379,20250901,6008,4,CC-100,18907.16,Expense,Software & Technology - Finance
2380,20250919,6008,9,CC-100,17855.76,Expense,Software & Technology - Sales - APAC
2381,20250927,6009,6,CC-300,6530.24,Expense,Depreciation - Operations
2382,20250917,6009,5,CC-300,5423.7,Expense,Depreciation - Human Resources
2383,20250925,6009,4,CC-100,7376.45,Expense,Depreciation - Finance
2384,20250925,6009,1,CC-400,6863.91,Expense,Depreciation - Sales
2385,20250902,6010,8,CC-100,9009.51,Expense,Insurance - Research & Development
2386,20250926,6010,2,CC-100,10270.35,Expense,Insurance - Marketing
2387,20250921,6011,1,CC-500,3945.19,Expense,Office Supplies - Sales
2388,20250922,6011,8,CC-100,4669.13,Expense,Office Supplies - Research & Development
2389,20250913,6012,9,CC-400,8261.7,Expense,Training & Development - Sales - APAC
2390,20250908,6012,1,CC-400,7544.99,Expense,Training & Development - Sales
2391,20250920,7001,10,CC-400,19220.83,Expense,Income Tax - Sales - EMEA
2392,20250921,7001,1,CC-300,20430.0,Expense,Income Tax - Sales
2393,20250915,7001,8,CC-100,22913.16,Expense,Income Tax - Research & Development
2394,20250907,7001,4,CC-500,19634.26,Expense,Income Tax - Finance
2395,20251020,4001,1,CC-100,141956.42,Revenue,Product Sales - Sales
2396,20251026,4001,2,CC-500,171169.36,Revenue,Product Sales - Marketing
2397,20251005,4001,9,CC-500,177321.87,Revenue,Product Sales - Sales - APAC
2398,20251012,4001,10,CC-300,167504.52,Revenue,Product Sales - Sales - EMEA
2399,20251015,4002,1,CC-500,97727.84,Revenue,Service Revenue - Sales
2400,20251026,4002,2,CC-200,90668.28,Revenue,Service Revenue - Marketing
2401,20251010,4002,9,CC-200,86408.45,Revenue,Service Revenue - Sales - APAC
2402,20251021,4002,10,CC-500,102638.2,Revenue,Service Revenue - Sales - EMEA
2403,20251019,4003,1,CC-300,69260.68,Revenue,Subscription Revenue - Sales
2404,20251005,4003,2,CC-200,71786.71,Revenue,Subscription Revenue - Marketing
2405,20251011,4003,9,CC-500,63761.66,Revenue,Subscription Revenue - Sales - APAC
2406,20251017,4003,10,CC-100,60316.49,Revenue,Subscription Revenue - Sales - EMEA
2407,20251002,4004,1,CC-200,44012.48,Revenue,Consulting Revenue - Sales
2408,20251028,4004,2,CC-500,39520.18,Revenue,Consulting Revenue - Marketing
2409,20251007,4004,9,CC-300,37167.8,Revenue,Consulting Revenue - Sales - APAC
2410,20251026,4004,10,CC-200,49032.69,Revenue,Consulting Revenue - Sales - EMEA
2411,20251022,4005,1,CC-200,29565.07,Revenue,License Revenue - Sales
2412,20251020,4005,2,CC-400,33715.17,Revenue,License Revenue - Marketing
2413,20251019,4005,9,CC-500,35922.96,Revenue,License Revenue - Sales - APAC
2414,20251010,4005,10,CC-500,38680.55,Revenue,License Revenue - Sales - EMEA
2415,20251004,4010,1,CC-200,5231.7,Revenue,Interest Income - Sales
2416,20251016,4010,2,CC-100,5288.98,Revenue,Interest Income - Marketing
2417,20251021,4010,9,CC-100,4911.09,Revenue,Interest Income - Sales - APAC
2418,20251015,4010,10,CC-200,4916.92,Revenue,Interest Income - Sales - EMEA
2419,20251026,5001,4,CC-300,59796.33,Expense,Cost of Goods Sold - Finance
2420,20251013,5001,10,CC-200,59185.76,Expense,Cost of Goods Sold - Sales - EMEA
2421,20251012,5001,8,CC-100,47179.68,Expense,Cost of Goods Sold - Research & Development
2422,20251001,5001,6,CC-300,43413.67,Expense,Cost of Goods Sold - Operations
2423,20251025,5002,2,CC-500,25016.2,Expense,Direct Labor - Marketing
2424,20251007,5002,3,CC-100,26902.97,Expense,Direct Labor - Engineering
2425,20251008,5002,5,CC-200,25055.2,Expense,Direct Labor - Human Resources
2426,20251011,5002,4,CC-200,32893.36,Expense,Direct Labor - Finance
2427,20251004,5003,4,CC-300,11750.82,Expense,Manufacturing Overhead - Finance
2428,20251013,5003,3,CC-200,10913.37,Expense,Manufacturing Overhead - Engineering
2429,20251011,5003,10,CC-100,14336.29,Expense,Manufacturing Overhead - Sales - EMEA
2430,20251015,5003,1,CC-300,15855.02,Expense,Manufacturing Overhead - Sales
2431,20251026,6001,6,CC-500,204357.79,Expense,Salaries & Wages - Operations
2432,20251023,6001,10,CC-400,230222.97,Expense,Salaries & Wages - Sales - EMEA
2433,20251026,6002,2,CC-200,58807.55,Expense,Employee Benefits - Marketing
2434,20251013,6002,3,CC-500,44668.68,Expense,Employee Benefits - Engineering
2435,20251025,6003,6,CC-100,14814.03,Expense,Rent & Facilities - Operations
2436,20251028,6003,10,CC-200,17265.78,Expense,Rent & Facilities - Sales - EMEA
2437,20251011,6003,7,CC-200,16734.09,Expense,Rent & Facilities - Customer Support
2438,20251028,6003,9,CC-300,14831.33,Expense,Rent & Facilities - Sales - APAC
2439,20251026,6004,9,CC-100,6362.6,Expense,Utilities - Sales - APAC
2440,20251003,6004,8,CC-500,7115.52,Expense,Utilities - Research & Development
2441,20251012,6005,9,CC-500,49523.54,Expense,Marketing & Advertising - Sales - APAC
2442,20251006,6005,7,CC-400,44974.58,Expense,Marketing & Advertising - Customer Support
2443,20251016,6006,6,CC-400,10862.6,Expense,Travel & Entertainment - Operations
2444,20251021,6006,9,CC-400,9073.34,Expense,Travel & Entertainment - Sales - APAC
2445,20251021,6006,8,CC-500,11684.74,Expense,Travel & Entertainment - Research & Development
2446,20251028,6007,4,CC-400,24317.03,Expense,Professional Services - Finance
2447,20251010,6007,10,CC-200,18768.83,Expense,Professional Services - Sales - EMEA
2448,20251005,6008,7,CC-100,16232.61,Expense,Software & Technology - Customer Support
2449,20251015,6008,3,CC-300,19811.68,Expense,Software & Technology - Engineering
2450,20251019,6008,6,CC-200,18135.51,Expense,Software & Technology - Operations
2451,20251015,6009,8,CC-400,13839.54,Expense,Depreciation - Research & Development
2452,20251012,6009,9,CC-400,13028.67,Expense,Depreciation - Sales - APAC
2453,20251008,6010,6,CC-400,5831.19,Expense,Insurance - Operations
2454,20251012,6010,5,CC-100,6525.0,Expense,Insurance - Human Resources
2455,20251027,6010,7,CC-300,8356.25,Expense,Insurance - Customer Support
2456,20251004,6011,9,CC-200,2185.37,Expense,Office Supplies - Sales - APAC
2457,20251002,6011,10,CC-300,2033.84,Expense,Office Supplies - Sales - EMEA
2458,20251007,6011,2,CC-300,2444.19,Expense,Office Supplies - Marketing
2459,20251010,6011,7,CC-300,2568.1,Expense,Office Supplies - Customer Support
2460,20251009,6012,5,CC-500,4954.29,Expense,Training & Development - Human Resources
2461,20251010,6012,4,CC-300,3615.36,Expense,Training & Development - Finance
2462,20251013,6012,3,CC-400,5080.16,Expense,Training & Development - Engineering
2463,20251016,6012,7,CC-100,5079.35,Expense,Training & Development - Customer Support
2464,20251016,7001,9,CC-200,17370.03,Expense,Income Tax - Sales - APAC
2465,20251026,7001,3,CC-500,17423.04,Expense,Income Tax - Engineering
2466,20251024,7001,7,CC-400,19910.4,Expense,Income Tax - Customer Support
2467,20251026,7001,2,CC-300,21952.3,Expense,Income Tax - Marketing
2468,20251114,4001,1,CC-200,153696.36,Revenue,Product Sales - Sales
2469,20251107,4001,2,CC-400,189722.4,Revenue,Product Sales - Marketing
2470,20251101,4001,9,CC-500,172271.54,Revenue,Product Sales - Sales - APAC
2471,20251128,4001,10,CC-500,168902.96,Revenue,Product Sales - Sales - EMEA
2472,20251116,4002,1,CC-100,97024.6,Revenue,Service Revenue - Sales
2473,20251111,4002,2,CC-300,119368.75,Revenue,Service Revenue - Marketing
2474,20251122,4002,9,CC-400,100207.07,Revenue,Service Revenue - Sales - APAC
2475,20251110,4002,10,CC-500,117476.03,Revenue,Service Revenue - Sales - EMEA
2476,20251119,4003,1,CC-100,66537.23,Revenue,Subscription Revenue - Sales
2477,20251105,4003,2,CC-200,76209.64,Revenue,Subscription Revenue - Marketing
2478,20251119,4003,9,CC-300,80250.74,Revenue,Subscription Revenue - Sales - APAC
2479,20251120,4003,10,CC-500,72934.42,Revenue,Subscription Revenue - Sales - EMEA
2480,20251113,4004,1,CC-400,47837.26,Revenue,Consulting Revenue - Sales
2481,20251103,4004,2,CC-400,42647.03,Revenue,Consulting Revenue - Marketing
2482,20251116,4004,9,CC-200,47284.25,Revenue,Consulting Revenue - Sales - APAC
2483,20251115,4004,10,CC-500,41305.28,Revenue,Consulting Revenue - Sales - EMEA
2484,20251103,4005,1,CC-300,38595.02,Revenue,License Revenue - Sales
2485,20251106,4005,2,CC-500,33397.87,Revenue,License Revenue - Marketing
2486,20251116,4005,9,CC-500,31848.84,Revenue,License Revenue - Sales - APAC
2487,20251103,4005,10,CC-200,31790.81,Revenue,License Revenue - Sales - EMEA
2488,20251110,4010,1,CC-400,6571.91,Revenue,Interest Income - Sales
2489,20251122,4010,2,CC-300,5333.84,Revenue,Interest Income - Marketing
2490,20251102,4010,9,CC-400,5892.81,Revenue,Interest Income - Sales - APAC
2491,20251106,4010,10,CC-100,5619.48,Revenue,Interest Income - Sales - EMEA
2492,20251118,5001,7,CC-200,86100.34,Expense,Cost of Goods Sold - Customer Support
2493,20251113,5001,10,CC-100,69650.3,Expense,Cost of Goods Sold - Sales - EMEA
2494,20251105,5001,3,CC-200,85106.79,Expense,Cost of Goods Sold - Engineering
2495,20251106,5002,5,CC-400,64248.03,Expense,Direct Labor - Human Resources
2496,20251119,5002,7,CC-300,59364.58,Expense,Direct Labor - Customer Support
2497,20251105,5003,9,CC-100,24574.76,Expense,Manufacturing Overhead - Sales - APAC
2498,20251120,5003,8,CC-400,26413.9,Expense,Manufacturing Overhead - Research & Development
2499,20251115,6001,9,CC-400,223511.23,Expense,Salaries & Wages - Sales - APAC
2500,20251124,6001,6,CC-100,189135.01,Expense,Salaries & Wages - Operations
2501,20251113,6002,5,CC-300,47874.35,Expense,Employee Benefits - Human Resources
2502,20251114,6002,8,CC-200,53305.76,Expense,Employee Benefits - Research & Development
2503,20251123,6003,3,CC-200,32443.33,Expense,Rent & Facilities - Engineering
2504,20251123,6003,7,CC-400,33905.72,Expense,Rent & Facilities - Customer Support
2505,20251110,6004,4,CC-500,6548.48,Expense,Utilities - Finance
2506,20251123,6004,3,CC-100,7679.97,Expense,Utilities - Engineering
2507,20251103,6005,4,CC-300,22975.42,Expense,Marketing & Advertising - Finance
2508,20251125,6005,8,CC-500,24798.57,Expense,Marketing & Advertising - Research & Development
2509,20251115,6005,7,CC-400,25015.6,Expense,Marketing & Advertising - Customer Support
2510,20251117,6005,9,CC-200,19483.55,Expense,Marketing & Advertising - Sales - APAC
2511,20251113,6006,8,CC-400,12439.17,Expense,Travel & Entertainment - Research & Development
2512,20251128,6006,1,CC-400,14061.95,Expense,Travel & Entertainment - Sales
2513,20251123,6007,7,CC-100,16890.19,Expense,Professional Services - Customer Support
2514,20251122,6007,1,CC-300,24503.95,Expense,Professional Services - Sales
2515,20251123,6008,8,CC-200,11245.76,Expense,Software & Technology - Research & Development
2516,20251116,6008,10,CC-200,15930.1,Expense,Software & Technology - Sales - EMEA
2517,20251106,6008,9,CC-200,15230.3,Expense,Software & Technology - Sales - APAC
2518,20251104,6008,1,CC-500,15327.88,Expense,Software & Technology - Sales
2519,20251106,6009,5,CC-400,13382.97,Expense,Depreciation - Human Resources
2520,20251122,6009,2,CC-100,10969.65,Expense,Depreciation - Marketing
2521,20251122,6010,3,CC-100,6272.47,Expense,Insurance - Engineering
2522,20251123,6010,8,CC-400,7293.02,Expense,Insurance - Research & Development
2523,20251121,6010,6,CC-500,5897.54,Expense,Insurance - Operations
2524,20251102,6011,2,CC-100,1970.32,Expense,Office Supplies - Marketing
2525,20251108,6011,7,CC-200,2661.51,Expense,Office Supplies - Customer Support
2526,20251107,6011,5,CC-200,2279.66,Expense,Office Supplies - Human Resources
2527,20251101,6011,4,CC-400,2007.73,Expense,Office Supplies - Finance
2528,20251108,6012,6,CC-100,9647.85,Expense,Training & Development - Operations
2529,20251126,6012,4,CC-100,10651.48,Expense,Training & Development - Finance
2530,20251111,7001,3,CC-300,19597.5,Expense,Income Tax - Engineering
2531,20251120,7001,10,CC-200,19984.02,Expense,Income Tax - Sales - EMEA
2532,20251113,7001,1,CC-500,17215.53,Expense,Income Tax - Sales
2533,20251108,7001,4,CC-100,22923.6,Expense,Income Tax - Finance
2534,20251211,4001,1,CC-300,173799.73,Revenue,Product Sales - Sales
2535,20251221,4001,2,CC-400,171509.19,Revenue,Product Sales - Marketing
2536,20251207,4001,9,CC-400,179643.8,Revenue,Product Sales - Sales - APAC
2537,20251222,4001,10,CC-100,187773.68,Revenue,Product Sales - Sales - EMEA
2538,20251212,4002,1,CC-500,129482.36,Revenue,Service Revenue - Sales
2539,20251214,4002,2,CC-200,102114.39,Revenue,Service Revenue - Marketing
2540,20251216,4002,9,CC-500,111256.45,Revenue,Service Revenue - Sales - APAC
2541,20251223,4002,10,CC-100,135445.31,Revenue,Service Revenue - Sales - EMEA
2542,20251206,4003,1,CC-500,76875.48,Revenue,Subscription Revenue - Sales
2543,20251220,4003,2,CC-100,70390.51,Revenue,Subscription Revenue - Marketing
2544,20251222,4003,9,CC-400,72042.64,Revenue,Subscription Revenue - Sales - APAC
2545,20251211,4003,10,CC-200,85736.19,Revenue,Subscription Revenue - Sales - EMEA
2546,20251228,4004,1,CC-300,45761.79,Revenue,Consulting Revenue - Sales
2547,20251211,4004,2,CC-100,53230.5,Revenue,Consulting Revenue - Marketing
2548,20251215,4004,9,CC-500,43363.44,Revenue,Consulting Revenue - Sales - APAC
2549,20251217,4004,10,CC-200,48910.87,Revenue,Consulting Revenue - Sales - EMEA
2550,20251208,4005,1,CC-100,41190.73,Revenue,License Revenue - Sales
2551,20251210,4005,2,CC-100,34372.31,Revenue,License Revenue - Marketing
2552,20251225,4005,9,CC-400,36963.38,Revenue,License Revenue - Sales - APAC
2553,20251202,4005,10,CC-100,37049.47,Revenue,License Revenue - Sales - EMEA
2554,20251210,4010,1,CC-400,5648.4,Revenue,Interest Income - Sales
2555,20251207,4010,2,CC-400,5770.95,Revenue,Interest Income - Marketing
2556,20251224,4010,9,CC-200,6607.55,Revenue,Interest Income - Sales - APAC
2557,20251224,4010,10,CC-400,6523.97,Revenue,Interest Income - Sales - EMEA
2558,20251217,5001,3,CC-100,76135.74,Expense,Cost of Goods Sold - Engineering
2559,20251221,5001,5,CC-400,80403.26,Expense,Cost of Goods Sold - Human Resources
2560,20251208,5001,6,CC-100,81006.06,Expense,Cost of Goods Sold - Operations
2561,20251226,5002,6,CC-200,28948.15,Expense,Direct Labor - Operations
2562,20251220,5002,10,CC-200,30635.79,Expense,Direct Labor - Sales - EMEA
2563,20251211,5002,4,CC-500,32748.85,Expense,Direct Labor - Finance
2564,20251203,5002,2,CC-100,24892.42,Expense,Direct Labor - Marketing
2565,20251207,5003,2,CC-200,18967.44,Expense,Manufacturing Overhead - Marketing
2566,20251219,5003,4,CC-200,15304.04,Expense,Manufacturing Overhead - Finance
2567,20251208,5003,1,CC-200,18351.7,Expense,Manufacturing Overhead - Sales
2568,20251208,6001,2,CC-200,83103.7,Expense,Salaries & Wages - Marketing
2569,20251208,6001,7,CC-500,93082.24,Expense,Salaries & Wages - Customer Support
2570,20251215,6001,8,CC-500,88439.07,Expense,Salaries & Wages - Research & Development
2571,20251209,6001,3,CC-200,113960.67,Expense,Salaries & Wages - Engineering
2572,20251215,6002,2,CC-400,32336.96,Expense,Employee Benefits - Marketing
2573,20251224,6002,6,CC-500,32948.68,Expense,Employee Benefits - Operations
2574,20251227,6002,7,CC-200,33094.65,Expense,Employee Benefits - Customer Support
2575,20251220,6003,1,CC-300,25115.57,Expense,Rent & Facilities - Sales
2576,20251224,6003,7,CC-500,22327.34,Expense,Rent & Facilities - Customer Support
2577,20251215,6003,9,CC-400,19146.15,Expense,Rent & Facilities - Sales - APAC
2578,20251203,6004,8,CC-400,4919.31,Expense,Utilities - Research & Development
2579,20251207,6004,5,CC-400,4479.81,Expense,Utilities - Human Resources
2580,20251201,6004,7,CC-200,4137.07,Expense,Utilities - Customer Support
2581,20251213,6005,9,CC-400,44846.17,Expense,Marketing & Advertising - Sales - APAC
2582,20251213,6005,6,CC-300,53468.87,Expense,Marketing & Advertising - Operations
2583,20251213,6006,5,CC-100,11540.0,Expense,Travel & Entertainment - Human Resources
2584,20251207,6006,2,CC-200,11728.52,Expense,Travel & Entertainment - Marketing
2585,20251225,6006,7,CC-300,11051.8,Expense,Travel & Entertainment - Customer Support
2586,20251221,6007,6,CC-100,11291.66,Expense,Professional Services - Operations
2587,20251224,6007,9,CC-400,10018.4,Expense,Professional Services - Sales - APAC
2588,20251202,6007,8,CC-400,9436.53,Expense,Professional Services - Research & Development
2589,20251221,6007,10,CC-300,12270.17,Expense,Professional Services - Sales - EMEA
2590,20251209,6008,1,CC-200,13259.54,Expense,Software & Technology - Sales
2591,20251222,6008,3,CC-500,12136.04,Expense,Software & Technology - Engineering
2592,20251204,6008,5,CC-100,15344.19,Expense,Software & Technology - Human Resources
2593,20251213,6008,8,CC-400,14963.25,Expense,Software & Technology - Research & Development
2594,20251209,6009,10,CC-400,5717.77,Expense,Depreciation - Sales - EMEA
2595,20251218,6009,2,CC-500,7106.45,Expense,Depreciation - Marketing
2596,20251219,6009,4,CC-400,7018.4,Expense,Depreciation - Finance
2597,20251225,6009,8,CC-400,6093.06,Expense,Depreciation - Research & Development
